Date,Stocks Portfolio,Mutual Fund
2018-09-04,0.018164304944921605,-0.006082403618338228
2018-09-05,-0.010301336481705059,-0.00019636214085483328
2018-09-06,0.00859165301871112,0.00021363376803429368
2018-09-07,0.006280234351278002,0.002250962410734969
2018-09-10,-0.006125465755009385,-0.007183370702830927
2018-09-11,-0.01582377860591655,-0.0023385690076886956
2018-09-12,0.003534443694257705,0.0011571693043015419
2018-09-14,0.006912242281314818,0.005436027375539165
2018-09-17,-0.005034114308850701,-0.001839913213444233
2018-09-18,-0.0035681634331331535,-0.00544861540448871
2018-09-19,0.00040777909852796057,-0.00028695420295876684
2018-09-21,0.009865764856541004,-0.003576626725465104
2018-09-24,0.03376611330224644,-0.005874763872812827
2018-09-25,-0.004985274260023265,0.0036356503050012368
2018-09-26,-0.006659451762476731,-0.001625756820286317
2018-09-27,0.014864192495694484,-0.00376802726601988
2018-09-28,-0.0003927616347536578,-0.0009637602098138132
2018-10-01,0.014352288791287915,0.0038911614119436777
2018-10-04,-0.08599841418824317,-0.007282869694205774
2018-10-05,-0.00946716236583034,-0.002622319524196004
2018-10-08,0.009884546753952561,0.003929878006270648
2018-10-09,-0.0011133315406535171,-0.0032667083198717473
2018-10-10,-0.012039097601656445,0.007935370016801668
2018-10-11,-0.025145126933721396,-0.0038314771671151826
2018-10-12,-0.00881459234123727,0.00500782077200479
2018-10-15,0.014675764074529862,0.000961071371738953
2018-10-16,0.011629118292425522,0.005237528795181801
2018-10-17,-0.01464750731003972,-0.005297028447299068
2018-10-19,-0.02076300062777514,-0.002741210334277322
2018-10-22,-0.015594681293371826,0.0007278784209283629
2018-10-23,-0.023174888168112973,-0.0026417765659002557
2018-10-24,-0.0011870786425635105,0.0012278863358667902
2018-10-25,-0.0032693090204507502,-0.007213160394431428
2018-10-26,-0.014669297271767578,-0.0025840610842420286
2018-10-29,0.04034325484025958,0.016800670221861047
2018-10-30,-0.0015219752225407168,0.005545746959980669
2018-10-31,0.016508813935944833,0.0076015941950673405
2018-11-01,-0.002397013654734881,0.004921556089978685
2018-11-02,-0.0018086219301767237,-0.0007909722803005614
2018-11-05,-0.0029414513589136604,0.0007818117844984318
2018-11-06,0.01886168504849617,-0.0028833098187600603
2018-11-09,-0.011296820267238106,0.03016545128248138
2018-11-12,-0.002285259043723231,-0.0037244376713841953
2018-11-13,0.013052891435381797,0.003607129732719594
2018-11-14,-0.018934494323321838,-0.002655271541912807
2018-11-15,-0.00305275058384058,-0.0014920091589905038
2018-11-16,0.014494676719120969,-0.004597355971700301
2018-11-19,0.012515829833050107,0.003987945874440513
2018-11-20,-0.012092551078127789,-0.012360495688131357
2018-11-21,-0.030378595860878876,0.003857327945202549
2018-11-22,-0.003053115837575948,-0.009930303342204683
2018-11-26,0.014129716259367875,-0.007015066018253857
2018-11-27,0.021329656691358112,0.0027910390614600544
2018-11-28,0.039703431576017634,-0.009293074560673298
2018-11-29,-0.0029158508033366726,0.001785759147111099
2018-11-30,0.0022553372021703044,0.006625652111515112
2018-12-03,0.0013179405787173692,0.0032286462461610377
2018-12-04,0.008110914039860306,0.003959413316359184
2018-12-05,-0.00048757449851533075,-0.015041867884798665
2018-12-06,-0.013990290621377244,-0.01848904159759257
2018-12-07,0.003900677013312981,-0.006759765524496308
2018-12-10,-0.019532185785753775,-0.02246339521169638
2018-12-11,0.010386207319374119,0.03329991886373307
2018-12-12,0.009535667796686242,0.03017609887845385
2018-12-13,-0.012319406648473086,0.0035071505465720243
2018-12-14,0.003959789675341829,-0.0005570283787896813
2018-12-17,0.0068959007269298045,0.003070401721214644
2018-12-18,-0.00016741599301750565,0.004474277260314574
2018-12-19,-0.00628838620012806,0.012927690371071776
2018-12-20,-0.007325647126832258,-0.004568419500401322
2018-12-21,-0.028159670252261737,-0.007416121959950561
2018-12-27,0.010833647054260487,-0.011042605084887969
2018-12-28,-0.0027301985899751413,0.010237630645871576
2019-01-02,0.0033298972100883617,-0.002066214475411554
2019-01-03,-0.012208433805872332,-0.005572804551957411
2019-01-04,-0.0061072482872247535,0.006600237723952684
2019-01-07,0.009241227374122696,-0.004890576328530294
2019-01-08,-0.001527301361883615,0.012394299526843566
2019-01-09,-0.00035220258415169514,-0.0003704589825407334
2019-01-10,-0.0004725235871720912,-0.0016092616414249417
2019-01-11,-0.018833910299507317,-0.0034391367624205804
2019-01-14,-0.010694740325177143,-0.002379143768599712
2019-01-15,0.03003663661019851,0.006812425531883548
2019-01-16,0.002780239890536107,-0.000315799811396289
2019-01-17,0.007846770091977984,-0.0053827095929752655
2019-01-18,0.017729472435142446,-0.005936445854245687
2019-01-21,0.01904770555275226,-0.004512235921678931
2019-01-22,-0.0030034078772436246,-0.006575199689583533
2019-01-23,-0.01134580830739429,-0.00693460761938447
2019-01-24,0.015111956074916666,-0.0061473174760663385
2019-01-25,0.005891979769003575,-0.01185004867627959
2019-01-28,0.006261049944151997,-0.02595442591882846
2019-01-29,0.0033999271832112488,0.0008812115090450767
2019-01-30,-0.004861103291629698,0.008601360437591854
2019-01-31,0.019987790060989052,0.009602492375396343
2019-02-01,0.011701279076045124,-0.009152195172761002
2019-02-04,0.018198972581368267,-0.009813345916842131
2019-02-05,-0.0015804410127956414,-0.0007628076985384258
2019-02-06,0.014679479826222197,0.004077151972851745
2019-02-07,-0.0030706266508729874,0.009027858267406375
2019-02-08,-0.010148497737694662,-0.013141856801776264
2019-02-11,-0.005528620263176465,-0.013845623740336377
2019-02-12,-0.0035555522447260346,-0.010174295193046135
2019-02-14,-0.011386707429398402,-0.015397145473596496
2019-02-15,0.0011426418778401892,-0.006505334161071463
2019-02-18,-0.025781453708804247,-0.013247132240500226
2019-02-19,-0.0224109187568049,0.0026910309272751842
2019-02-20,0.008829614213523795,0.006653541843263833
2019-02-21,0.003589722218088731,0.009516904284065708
2019-02-22,-0.0006068182098858399,0.012540988882015602
2019-02-25,0.019477682700878907,0.013919280299897974
2019-02-26,0.013667685278425878,-0.010849606495249131
2019-02-27,0.007092189250067715,-0.00011111414995812474
2019-02-28,-0.021325624517949282,0.009170610765765419
2019-03-01,0.0023732148521535823,0.02224626586002465
2019-03-05,0.0010609214924754973,0.028653694052470424
2019-03-06,0.011643369128925496,0.00201716166293342
2019-03-07,0.005919817345981793,-0.0014781218132982055
2019-03-08,0.002053646427835565,-0.005489846920252894
2019-03-11,0.00815101358330872,0.01684874564469596
2019-03-12,0.007035906890778154,0.0017667902652158674
2019-03-13,0.0008154406936313752,-0.003625877731724514
2019-03-14,-0.0056792267846631495,0.004636521257589621
2019-03-15,0.010689013602614317,-0.0021748665855279015
2019-03-18,0.0027143205606192655,-0.005634847630912931
2019-03-19,0.007438872649008221,0.002692234978306729
2019-03-20,-0.0026683102299014383,-0.004799466447456324
2019-03-22,-0.012287528426274341,-0.004552012113955506
2019-03-25,-0.011513851496806393,-0.013593882833572324
2019-03-26,0.011746721319022324,0.012476875969377188
2019-03-27,-0.009653638669896103,0.006216512815736319
2019-03-28,0.013190119207503903,0.007932327613989543
2019-04-01,0.018642239903228663,0.01494697103936904
2019-04-02,0.01382583340041621,-0.00741195190312971
2019-04-03,-0.0039576171157028606,-0.009006693826752454
2019-04-04,-0.02549007527867686,-0.006100200938389699
2019-04-05,0.010633763377516647,0.007343309142384458
2019-04-08,-2.68938288841003e-05,0.013872702691200667
2019-04-09,0.007761307134671602,-0.004566613692354116
2019-04-10,-0.01631788465754802,-0.002847690626413768
2019-04-11,-0.0020472755242241236,0.0028313649139275476
2019-04-12,-0.0025786694315061975,0.006739971913370502
2019-04-15,0.02963811543096395,-0.001973114454693059
2019-04-16,0.006527090660224166,-0.003910208167975937
2019-04-18,0.016912942541635,-0.018815890636123656
2019-04-23,-0.00444998176769873,-0.01930848317790379
2019-04-24,0.015241499925833457,0.0025998138681742056
2019-04-25,-0.0011827397816266405,-0.008423725146670225
2019-04-26,0.01803060180901528,0.0026125732738324636
2019-04-30,0.006207245375587256,-0.022417050686551865
2019-05-02,-0.009550433211218068,-0.010269240193282347
2019-05-03,-0.022835325374700788,-0.0006201219396074764
2019-05-06,0.0011554743282078395,-0.012348856164494104
2019-05-07,-0.012778078527131864,-0.016253960040025328
2019-05-08,-0.011648542698948994,-0.011124221679700952
2019-05-09,-0.005871431303373198,-0.003447836365247703
2019-05-10,-0.012523756727144675,-0.0034872085582625667
2019-05-13,-0.007474247572052173,-0.02538608154495481
2019-05-14,-0.0032049303713446164,0.00812265977688309
2019-05-15,-6.0455416255988936e-05,-0.008194685153090742
2019-05-16,0.0064957572367005945,0.001642900111867407
2019-05-17,-0.0034986851008472764,-0.015560359903993404
2019-05-20,0.031339820667846574,0.024234215292875172
2019-05-21,-0.006403168748730703,-0.007402588636469476
2019-05-22,-0.008231869585620832,0.011643612680114046
2019-05-23,-0.010172299871209378,-0.0014191694556188184
2019-05-24,-0.0010241638686054877,0.036244778926862065
2019-05-27,-0.005138834993349106,0.025018285680924235
2019-05-28,0.009398399479890296,-0.007373606455866599
2019-05-29,0.007313035226494291,-0.004361642879086358
2019-05-30,0.016329364402128066,-0.001042654047671121
2019-05-31,0.015054641533142066,-0.008640228038802489
2019-06-03,0.02145651256207426,-0.004031340916998638
2019-06-04,-0.019224913892725404,-0.000822555128218716
2019-06-06,-0.011470823282819231,-0.014830535740337103
2019-06-07,0.0012623692848587886,-0.0012656647038813418
2019-06-11,0.024846061461137214,-0.0008448457607138637
2019-06-12,0.0031264788737848104,0.0005957879083016149
2019-06-13,-0.0032423863255972574,-0.004299385340077788
2019-06-14,-0.002442322790171203,-0.007029413839198528
2019-06-17,-0.01084947399382341,-0.009807082839055292
2019-06-18,0.000134890480595784,-0.0032957742503685328
2019-06-19,0.0016692630444081757,-0.007037994767331579
2019-06-20,0.010440471549095331,0.007676816472268033
2019-06-21,-0.01266657033400409,0.0006800722952011728
2019-06-24,0.002928554855521348,-0.0042881641142722415
2019-06-25,0.006672315760423375,0.003914689337565891
2019-06-26,-0.0043892289534182005,0.004494958322799558
2019-06-27,-0.005799743507302169,0.0023268805163392248
2019-06-28,-0.013049359731732602,0.003738953816730284
2019-07-01,0.007930995708512079,0.005509755513281478
2019-07-02,0.006286814615484859,-0.00228085802531508
2019-07-03,-0.0031414669570599685,0.0026075197580295306
2019-07-04,0.0018548969533709325,0.0058647344085118736
2019-07-05,-0.02880912516968137,-0.01565337536551581
2019-07-08,0.0005930571660976991,-0.030989695444168852
2019-07-09,-0.004940329051827619,0.009082607620669814
2019-07-10,-0.007958432531083193,-0.007513527311186041
2019-07-11,-0.000970642216459483,0.005640390488909963
2019-07-12,0.0012491437907067304,0.007193425124332853
2019-07-15,0.010394323140251238,-0.0013574551815551672
2019-07-16,-0.007320135631715963,-0.003014195148498544
2019-07-17,0.00032089454886885527,0.00432676750960681
2019-07-18,-0.02115554600223668,-0.015383785377760861
2019-07-19,-0.00023267551286054733,-0.0158635622955563
2019-07-22,0.01918371995139423,-0.009867951417355303
2019-07-23,-0.0011596799302741045,0.0017523224002220505
2019-07-24,-0.008807737284923123,-0.013397107182493317
2019-07-25,0.001805477873988881,0.0028151780379326308
2019-07-26,-0.01076663772754105,0.0015022413427161485
2019-07-29,0.005698935631095692,-0.022371389338573078
2019-07-30,0.006695329133563854,-0.040486435074579274
2019-07-31,0.0040367026910990145,0.00801108883467494
2019-08-01,-0.003926981666848017,-0.012526597974806375
2019-08-02,0.008897500851614337,-0.0049023707706178365
2019-08-05,0.0017676898547758224,-0.02185972150132154
2019-08-06,-0.014408288501370548,0.008540940589920165
2019-08-07,-0.005769473434545813,-0.02011580486303477
2019-08-08,0.025999287125043402,0.016823452382904946
2019-08-09,-0.0008863716316256376,0.0114185941794398
2019-08-13,0.016984904663996936,-0.03556080764917313
2019-08-14,0.005139221282531414,0.015170564863427494
2019-08-16,-0.01439018133290837,0.0012925804861227963
2019-08-19,0.0033744561727340194,0.002206459345666323
2019-08-20,0.002549090465048476,-0.018000198926311883
2019-08-21,-0.0015273200525616204,-0.02199081313201845
2019-08-22,0.0022916954758565034,-0.026170117378811808
2019-08-23,0.017374247305460555,0.0036678621031274172
2019-08-26,0.00595311751026939,0.023859301328510885
2019-08-27,-0.009445034809964281,0.027925682454043477
2019-08-28,-0.002295776648603143,-0.015542538309660792
2019-08-29,-0.007513686725137969,0.0011487163677776913
2019-08-30,0.009607972056782987,0.008551355215432599
2019-09-03,-0.013683169702701337,-0.007595505764263377
2019-09-04,-0.0032791750550974497,-0.002768128171974249
2019-09-05,-0.009699397463110992,0.001981258045656631
2019-09-06,0.0012238664802148858,0.015461202119744
2019-09-09,-0.004501650410001168,0.014481391091742735
2019-09-11,-0.005361614268324488,0.015856805935181573
2019-09-12,-0.012913231130980973,0.0005514125472370068
2019-09-13,0.006880138781186096,0.0034932642548195503
2019-09-16,-0.001694325483801662,0.0060888078395400225
2019-09-17,-0.012130917603967672,-0.028539272526628356
2019-09-18,0.007286201512836543,0.009216434485365799
2019-09-19,-0.01881144573024296,-0.015096787927239452
2019-09-20,0.010172737501108475,0.0358197997710783
2019-09-23,-0.019768110181389242,0.03237276246420562
2019-09-24,0.020647592990461483,-0.0027419161409028003
2019-09-25,0.013854760562532986,-0.019339303098552474
2019-09-26,0.004579681661848634,0.005828612459489513
2019-09-27,-0.006186292717761832,0.0003394377177940999
2019-09-30,0.01978528760731524,-0.023294195697128983
2019-10-01,-0.019399732185794383,-0.009076723138165654
2019-10-04,0.0068630486069130026,-0.016768197363838055
2019-10-07,-0.009104693860878865,-0.006473728203909235
2019-10-09,-0.00437676282258026,0.0029738708271283
2019-10-10,0.0059091879781283385,-0.0005400081866909767
2019-10-11,-0.00826975834940269,0.0010805999061778149
2019-10-14,0.01212547720275925,0.0009866597887413509
2019-10-15,0.006719422837888844,-8.599447755197609e-05
2019-10-16,0.005053157062699931,-0.0004995427956173693
2019-10-17,0.0020086672841455044,0.010045216161660875
2019-10-18,0.013468006882521921,0.02100139771396914
2019-10-22,-0.0023749410834584816,0.013415514829380193
2019-10-23,-0.0003548152861768683,0.007949143650522128
2019-10-24,0.01560660609115061,-0.006692491194358663
2019-10-25,0.011235747424749531,-0.0020750189987347456
2019-10-29,0.02990466582554685,0.012859668708032679
2019-10-30,0.01950320224600799,0.009278939974031175
2019-10-31,0.000932933830568583,-0.0012837292375750264
2019-11-01,-0.020939630934615594,-0.0024992236560010817
2019-11-04,-0.0017730471949257698,0.015024007636850634
2019-11-05,-0.00044325302167314007,-0.013164215988172412
2019-11-06,-0.007003324521362875,-0.003523693630325453
2019-11-07,0.00529067981443232,0.003090313302978487
2019-11-08,-0.019146919339214086,-0.007401895270362391
2019-11-11,-0.013090590230026122,-0.0005511846677115351
2019-11-13,0.03473952042946071,0.013274039289396633
2019-11-14,0.0026861707350109842,-0.00859744916112437
2019-11-15,-0.004228340105806416,0.0017032959383280755
2019-11-18,-0.009235321101315197,-0.00012152499975948139
2019-11-19,0.0006938847815172178,0.004777594101840199
2019-11-20,0.00985987089118101,-0.0036513219310716494
2019-11-21,0.00010244073273568688,0.008810358862000545
2019-11-22,-0.010857778608519997,-0.006022772590543957
2019-11-25,0.006759241058504006,-0.004734434140852839
2019-11-26,-0.01026951761603101,0.005227621094089141
2019-11-27,0.004729769126464056,-0.003029693265293898
2019-11-28,0.009343262391202645,0.004522694156901208
2019-11-29,-0.014409153087963533,-0.0002260851733957292
2019-12-02,3.5057899510082535e-05,-0.007721361326344933
2019-12-03,0.006625394264475615,-0.0010767310478725367
2019-12-04,0.0010142835236301995,0.0011716990924159898
2019-12-05,0.01175138735994019,0.00045253469432648963
2019-12-06,0.0016961160917776663,-0.01272795450566977
2019-12-09,-0.013247534308104214,-0.004069814114940784
2019-12-10,-0.01639000700529647,-0.012570321253847827
2019-12-11,0.008561934563206197,0.0011149616602847967
2019-12-12,-0.004523011028332635,0.005138489261262036
2019-12-13,0.0184645857729977,0.0030717537334907785
2019-12-16,0.011537840126569776,-0.005424439187524777
2019-12-17,0.009731001709567089,-0.0006465050692956442
2019-12-18,0.004124764391252755,0.0012810791975854663
2019-12-19,0.025627315055131605,-0.001615300032097311
2019-12-20,-0.004342126306764782,-0.0011053338284766623
2019-12-23,-0.004484921406629372,-0.002524256556524218
2019-12-27,-0.016290483547831136,0.010688419096620771
2019-12-30,-0.0037710092429827924,0.0020806821394543373
2020-01-02,-0.009370394281896233,0.027783633256646567
2020-01-03,0.012548777312287207,-0.0009977431467171893
2020-01-06,-0.009094520059471978,-0.023092330040571207
2020-01-07,0.007422015409473515,0.011866518077852772
2020-01-08,0.010814582509322435,0.0010479472250817246
2020-01-09,-0.002483090158702961,0.01901793723309453
2020-01-10,-0.0003085945706658988,0.012716944087137527
2020-01-13,-0.007388909591187431,0.018931235140305258
2020-01-14,0.000964753225878745,0.011658271473267812
2020-01-15,0.004139876348496996,0.0033811230397990943
2020-01-16,0.006835650030957652,0.0020552524862547106
2020-01-17,0.005406898164798779,0.00830322849710008
2020-01-20,-0.025440912889475364,-0.010891966262980057
2020-01-21,0.0005928126186782734,-0.008721019568095012
2020-01-22,0.009891276979427932,-0.003029156903450847
2020-01-23,-0.00606642332376528,0.0014405922485054568
2020-01-24,-0.0034558126262668187,0.007444397083440357
2020-01-27,-0.007795268725728111,0.03177537517141116
2020-01-28,-0.004883001225577388,0.004015202216263836
2020-01-29,-0.006160723123804335,0.009560815716056048
2020-01-30,-0.014185305195494657,-0.004820870950394407
2020-01-31,-0.025492260742159933,-0.004827209671218635
2020-02-03,-0.00013646010391255015,-0.028624810145430057
2020-02-04,0.012657269814604577,0.016610458524317417
2020-02-05,0.01729411064734654,0.017114547644923928
2020-02-06,-0.0027936515126619765,-0.0007991771642612555
2020-02-07,-0.004010414225490866,0.019112462611712067
2020-02-10,0.007885071057952331,0.0038884286634737197
2020-02-11,0.002052267023425758,0.005605543384865408
2020-02-12,0.009592049101642797,-0.0035797108982845716
2020-02-13,0.007032556485538022,-0.00791045129329726
2020-02-14,0.0012847715261303794,-0.006925655170732181
2020-02-17,0.0029627274395456205,-0.014642037446012113
2020-02-18,0.0007256167897238264,-0.010170439063552084
2020-02-19,0.0039021962481473604,0.01446413966904081
2020-02-20,-0.01564429767103359,0.0034308496807058386
2020-02-24,-0.022454468168562003,-0.01629785885160262
2020-02-25,0.00427633172742814,-0.003908516000190154
2020-02-26,-0.015895760089577382,-0.015306722641123538
2020-02-27,-0.0068772104311594084,-0.002716966732870918
2020-02-28,-0.04684729221815698,-0.03987724919660174
2020-03-02,-0.00319723875456146,-0.00990676682488345
2020-03-03,0.01850797788205827,0.008797812877965772
2020-03-04,0.013517069942936555,-0.012927348323397259
2020-03-05,0.0047597780873529505,0.00866507138059136
2020-03-06,-0.013631871133654827,-0.013410633424584373
2020-03-09,-0.08769472163974568,-0.04171481541191657
2020-03-11,0.005808887485416081,-0.006061982794558163
2020-03-12,-0.0886319303279044,-0.08199309776972197
2020-03-13,0.027400516493068627,0.005103737764098115
2020-03-16,-0.06809734191714789,-0.06511586438687067
2020-03-17,-0.017310037857272143,-0.018705374913892014
2020-03-18,-0.015395951202394897,-0.04757005069857023
2020-03-19,-0.025393666984234287,-0.02056073163734584
2020-03-20,0.1021081281743823,0.02235269112820637
2020-03-23,-0.09170134213608583,-0.08621022290945968
2020-03-24,0.035397553944278126,-0.010449643471678427
2020-03-25,0.06785788072848775,0.03240911794842827
2020-03-26,0.00948043888141914,0.016627254050982865
2020-03-27,0.011931928583116536,0.0014958019926523125
2020-03-30,-0.027918548319053826,-0.004731647164444741
2020-03-31,0.045490165286892204,0.027002737702823243
2020-04-01,-0.05196008443441302,0.005107929029394942
2020-04-03,-0.021246096494610178,-0.006162889756524237
2020-04-07,0.09041209906613257,0.04751683099564419
2020-04-08,-0.02866771135608792,0.003115009495425536
2020-04-09,0.030806439893200643,0.0433605592706896
2020-04-15,-0.033000780691779585,0.011038659778678683
2020-04-16,-0.000882508678001992,0.01023014766625363
2020-04-17,0.05075607627295442,0.00330105463527941
2020-04-20,0.01044457132704002,0.0041210904985049535
2020-04-21,-0.029397999373025674,-0.02240499490888448
2020-04-22,0.05133650840993931,0.0040130770424446904
2020-04-23,0.03826717922196332,0.009732973344714013
2020-04-24,-0.0056037121557556135,-0.010354799788506064
2020-04-27,0.009539537446207502,0.01642161884436244
2020-04-28,0.0066755945354919355,0.006922031045772492
2020-04-29,0.014377497421845131,0.03609454372398058
2020-04-30,0.04501201460346116,-0.0093663927149511
2020-05-04,-0.033432489077713345,-0.017120673712567647
2020-05-05,0.007885311513792459,-0.008901034292016163
2020-05-06,-0.008891086570581241,0.00047113836956924615
2020-05-07,0.009351693710126563,-0.0017732171098399085
2020-05-08,0.015874349895574902,-0.004500035991290119
2020-05-11,0.016744417434131798,-0.0054606639001336665
2020-05-12,-0.022206942336702618,-0.006815950451551922
2020-05-13,0.00873594215673501,0.0076909890095435696
2020-05-14,-0.030965336682289624,0.005988336184516552
2020-05-15,0.003778027594800948,-0.004865689495006209
2020-05-18,0.010952708274808653,-0.031394874864966504
2020-05-19,-0.008044037283152616,0.0014307565692366353
2020-05-20,0.008568760821832111,0.009893738599834112
2020-05-21,0.013600823978093368,0.025388922001323477
2020-05-22,0.006080705094678507,0.004830738260156675
2020-05-26,-0.025218665143717844,0.005823473255041511
2020-05-27,0.025217839111859375,0.015217395098091613
2020-05-28,0.007080025133847867,0.0005623762517839026
2020-05-29,-0.011654292502887853,-0.0002449864872600127
2020-06-02,0.042301520976835594,0.04092098174228154
2020-06-03,0.0012965256017121174,-0.001312106570259708
2020-06-04,0.02323732390445965,0.0035845024077083565
2020-06-05,-0.01170418027218989,0.021081467773466755
2020-06-08,0.0034888331416356166,-0.0019418113459364061
2020-06-09,-0.008396482553200357,0.010548230915992107
2020-06-10,0.019767455644662535,0.02904369627850878
2020-06-11,-0.020477712241740553,-0.020603239824367403
2020-06-12,0.005453304396356051,0.00142107706050143
2020-06-15,0.0040408985252520235,0.028936295423705793
2020-06-16,0.005342842354264299,-0.002390092227730789
2020-06-17,-4.777349801587949e-05,0.008861385071698757
2020-06-18,0.00783536597144674,0.009649981952153386
2020-06-19,0.028608063161624342,0.013836072522813492
2020-06-22,-0.007872307192977379,0.028448176628542488
2020-06-23,-0.004383857394050339,0.009129969025645224
